Season,TeamA,TeamB,Round
2018,1139,1345,2
2018,1277,1393,2
2018,1314,1401,2
2018,1267,1452,2
2018,1211,1199,3
2018,1246,1243,3
2018,1305,1260,3
2018,1401,1276,3
2018,1393,1181,3
2018,1155,1242,3
2018,1345,1403,3
2018,1452,1437,3
2018,1243,1260,4
2018,1199,1276,4
2018,1181,1242,4
2018,1403,1437,4
2018,1260,1276,5
2018,1242,1437,5
2018,1276,1437,6
2019,1396,1125,0
2019,1341,1192,0
2019,1385,1113,0
2019,1300,1295,0
2019,1308,1120,1
2019,1393,1124,1
2019,1305,1196,1
2019,1436,1199,1
2019,1192,1211,1
2019,1318,1242,1
2019,1101,1246,1
2019,1463,1261,1
2019,1125,1268,1
2019,1285,1276,1
2019,1133,1277,1
2019,1257,1278,1
2019,1266,1293,1
2019,1330,1345,1
2019,1388,1437,1
2019,1371,1459,1
2019,1113,1138,1
2019,1295,1181,1
2019,1209,1222,1
2019,1153,1234,1
2019,1280,1251,1
2019,1233,1314,1
2019,1235,1326,1
2019,1279,1328,1
2019,1458,1332,1
2019,1159,1397,1
2019,1297,1403,1
2019,1243,1414,1
2019,1433,1416,1
2019,1205,1438,1
2019,1387,1439,1
2019,1429,1449,1
2019,1242,1120,2
2019,1293,1199,2
2019,1124,1211,2
2019,1459,1246,2
2019,1268,1261,2
2019,1196,1276,2
2019,1278,1277,2
2019,1437,1345,2
2019,1416,1181,2
2019,1326,1222,2
2019,1449,1314,2
2019,1414,1332,2
2019,1234,1397,2
2019,1138,1403,2
2019,1328,1438,2
2019,1251,1439,2
2019,1199,1211,3
2019,1397,1345,3
2019,1276,1403,3
2019,1332,1438,3
2019,1314,1120,3
2019,1439,1181,3
2019,1222,1246,3
2019,1261,1277,3
2019,1211,1403,4
2019,1345,1438,4
2019,1246,1120,4
2019,1181,1277,4
2019,1277,1403,5
2019,1120,1438,5
2019,1403,1438,6
2021,1455,1179,0
2021,1111,1313,0
2021,1291,1411,0
2021,1277,1417,0
2021,1159,1116,1
2021,1216,1124,1
2021,1439,1196,1
2021,1156,1222,1
2021,1180,1228,1
2021,1210,1260,1
2021,1345,1317,1
2021,1251,1329,1
2021,1326,1331,1
2021,1397,1333,1
2021,1155,1353,1
2021,1361,1393,1
2021,1429,1403,1
2021,1457,1437,1
2021,1287,1452,1
2021,1314,1458,1
2021,1400,1101,1
2021,1233,1104,1
2021,1207,1160,1
2021,1364,1166,1
2021,1422,1199,1
2021,1313,1211,1
2021,1213,1234,1
2021,1186,1242,1
2021,1382,1261,1
2021,1163,1268,1
2021,1411,1276,1
2021,1438,1325,1
2021,1281,1328,1
2021,1140,1417,1
2021,1179,1425,1
2021,1403,1116,2
2021,1458,1124,2
2021,1353,1222,2
2021,1228,1260,2
2021,1196,1331,2
2021,1329,1333,2
2021,1452,1393,2
2021,1317,1437,2
2021,1268,1104,2
2021,1325,1166,2
2021,1160,1199,2
2021,1328,1211,2
2021,1261,1276,2
2021,1234,1332,2
2021,1101,1417,2
2021,1242,1425,2
2021,1331,1116,3
2021,1437,1124,3
2021,1393,1222,3
2021,1260,1333,3
2021,1166,1211,3
2021,1199,1276,3
2021,1104,1417,3
2021,1332,1425,3
2021,1116,1124,4
2021,1333,1222,4
2021,1425,1211,4
2021,1276,1417,4
2021,1222,1124,5
2021,1417,1211,5
2021,1211,1124,6
2022,1461,1231,0
2022,1394,1411,0
2022,1353,1323,0
2022,1136,1460,0
2022,1436,1116,1
2022,1313,1124,1
2022,1361,1166,1
2022,1209,1211,1
2022,1411,1242,1
2022,1129,1272,1
2022,1161,1276,1
2022,1362,1293,1
2022,1163,1308,1
2022,1266,1314,1
2022,1355,1344,1
2022,1234,1350,1
2022,1231,1388,1
2022,1246,1389,1
2022,1255,1397,1
2022,1103,1417,1
2022,1460,1112,1
2022,1240,1120,1
2022,1168,1181,1
2022,1412,1222,1
2022,1151,1228,1
2022,1261,1235,1
2022,1425,1274,1
2022,1172,1277,1
2022,1104,1323,1
2022,1260,1326,1
2022,1463,1345,1
2022,1371,1395,1
2022,1439,1400,1
2022,1286,1403,1
2022,1174,1437,1
2022,1159,1458,1
2022,1308,1116,2
2022,1272,1211,2
2022,1166,1242,2
2022,1397,1276,2
2022,1124,1314,2
2022,1350,1344,2
2022,1293,1389,2
2022,1388,1417,2
2022,1395,1112,2
2022,1277,1181,2
2022,1228,1222,2
2022,1458,1235,2
2022,1120,1274,2
2022,1400,1345,2
2022,1323,1403,2
2022,1326,1437,2
2022,1211,1116,3
2022,1403,1181,3
2022,1112,1222,3
2022,1276,1437,3
2022,1344,1242,3
2022,1235,1274,3
2022,1417,1314,3
2022,1345,1389,3
2022,1116,1181,4
2022,1222,1437,4
2022,1274,1242,4
2022,1389,1314,4
2022,1437,1242,5
2022,1181,1314,5
2022,1314,1242,6
2023,1345,1266,4
2023,1345,1243,4
2023,1345,1397,3
2023,1345,1181,3
2023,1345,1246,4
2023,1345,1277,4
2023,1345,1272,2
2023,1345,1194,2
2023,1345,1425,4
2023,1345,1344,4
2023,1345,1331,3
2023,1345,1418,3
2023,1345,1286,4
2023,1345,1436,4
2023,1345,1192,1
2023,1345,1411,1
2023,1345,1104,5
2023,1345,1112,5
2023,1345,1124,5
2023,1345,1438,5
2023,1345,1361,5
2023,1345,1166,5
2023,1345,1281,5
2023,1345,1268,5
2023,1345,1452,5
2023,1345,1429,5
2023,1345,1301,5
2023,1345,1158,5
2023,1345,1202,5
2023,1345,1364,5
2023,1345,1343,5
2023,1345,1369,5
2023,1345,1394,5
2023,1345,1222,6
2023,1345,1400,6
2023,1345,1462,6
2023,1345,1231,6
2023,1345,1274,6
2023,1345,1235,6
2023,1345,1401,6
2023,1345,1234,6
2023,1345,1120,6
2023,1345,1336,6
2023,1345,1280,6
2023,1345,1338,6
2023,1345,1179,6
2023,1345,1245,6
2023,1345,1244,6
2023,1345,1159,6
2023,1345,1297,6
2023,1345,1242,6
2023,1345,1417,6
2023,1345,1211,6
2023,1345,1163,6
2023,1345,1388,6
2023,1345,1395,6
2023,1345,1321,6
2023,1345,1116,6
2023,1345,1228,6
2023,1345,1129,6
2023,1345,1113,6
2023,1345,1305,6
2023,1345,1433,6
2023,1345,1233,6
2023,1345,1213,6
2023,1345,1421,6
2023,1345,1224,6
2023,1266,1345,4
2023,1266,1243,3
2023,1266,1397,4
2023,1266,1181,4
2023,1266,1246,3
2023,1266,1277,2
2023,1266,1272,4
2023,1266,1194,4
2023,1266,1425,2
2023,1266,1344,3
2023,1266,1331,4
2023,1266,1418,4
2023,1266,1286,3
2023,1266,1436,1
2023,1266,1192,4
2023,1266,1411,4
2023,1266,1104,5
2023,1266,1112,5
2023,1266,1124,5
2023,1266,1438,5
2023,1266,1361,5
2023,1266,1166,5
2023,1266,1281,5
2023,1266,1268,5
2023,1266,1452,5
2023,1266,1429,5
2023,1266,1301,5
2023,1266,1158,5
2023,1266,1202,5
2023,1266,1364,5
2023,1266,1343,5
2023,1266,1369,5
2023,1266,1394,5
2023,1266,1222,6
2023,1266,1400,6
2023,1266,1462,6
2023,1266,1231,6
2023,1266,1274,6
2023,1266,1235,6
2023,1266,1401,6
2023,1266,1234,6
2023,1266,1120,6
2023,1266,1336,6
2023,1266,1280,6
2023,1266,1338,6
2023,1266,1179,6
2023,1266,1245,6
2023,1266,1244,6
2023,1266,1159,6
2023,1266,1297,6
2023,1266,1242,6
2023,1266,1417,6
2023,1266,1211,6
2023,1266,1163,6
2023,1266,1388,6
2023,1266,1395,6
2023,1266,1321,6
2023,1266,1116,6
2023,1266,1228,6
2023,1266,1129,6
2023,1266,1113,6
2023,1266,1305,6
2023,1266,1433,6
2023,1266,1233,6
2023,1266,1213,6
2023,1266,1421,6
2023,1266,1224,6
2023,1243,1345,4
2023,1243,1266,3
2023,1243,1397,4
2023,1243,1181,4
2023,1243,1246,2
2023,1243,1277,3
2023,1243,1272,4
2023,1243,1194,4
2023,1243,1425,3
2023,1243,1344,2
2023,1243,1331,4
2023,1243,1418,4
2023,1243,1286,1
2023,1243,1436,3
2023,1243,1192,4
2023,1243,1411,4
2023,1243,1104,5
2023,1243,1112,5
2023,1243,1124,5
2023,1243,1438,5
2023,1243,1361,5
2023,1243,1166,5
2023,1243,1281,5
2023,1243,1268,5
2023,1243,1452,5
2023,1243,1429,5
2023,1243,1301,5
2023,1243,1158,5
2023,1243,1202,5
2023,1243,1364,5
2023,1243,1343,5
2023,1243,1369,5
2023,1243,1394,5
2023,1243,1222,6
2023,1243,1400,6
2023,1243,1462,6
2023,1243,1231,6
2023,1243,1274,6
2023,1243,1235,6
2023,1243,1401,6
2023,1243,1234,6
2023,1243,1120,6
2023,1243,1336,6
2023,1243,1280,6
2023,1243,1338,6
2023,1243,1179,6
2023,1243,1245,6
2023,1243,1244,6
2023,1243,1159,6
2023,1243,1297,6
2023,1243,1242,6
2023,1243,1417,6
2023,1243,1211,6
2023,1243,1163,6
2023,1243,1388,6
2023,1243,1395,6
2023,1243,1321,6
2023,1243,1116,6
2023,1243,1228,6
2023,1243,1129,6
2023,1243,1113,6
2023,1243,1305,6
2023,1243,1433,6
2023,1243,1233,6
2023,1243,1213,6
2023,1243,1421,6
2023,1243,1224,6
2023,1397,1345,3
2023,1397,1266,4
2023,1397,1243,4
2023,1397,1181,2
2023,1397,1246,4
2023,1397,1277,4
2023,1397,1272,3
2023,1397,1194,3
2023,1397,1425,4
2023,1397,1344,4
2023,1397,1331,2
2023,1397,1418,1
2023,1397,1286,4
2023,1397,1436,4
2023,1397,1192,3
2023,1397,1411,3
2023,1397,1104,5
2023,1397,1112,5
2023,1397,1124,5
2023,1397,1438,5
2023,1397,1361,5
2023,1397,1166,5
2023,1397,1281,5
2023,1397,1268,5
2023,1397,1452,5
2023,1397,1429,5
2023,1397,1301,5
2023,1397,1158,5
2023,1397,1202,5
2023,1397,1364,5
2023,1397,1343,5
2023,1397,1369,5
2023,1397,1394,5
2023,1397,1222,6
2023,1397,1400,6
2023,1397,1462,6
2023,1397,1231,6
2023,1397,1274,6
2023,1397,1235,6
2023,1397,1401,6
2023,1397,1234,6
2023,1397,1120,6
2023,1397,1336,6
2023,1397,1280,6
2023,1397,1338,6
2023,1397,1179,6
2023,1397,1245,6
2023,1397,1244,6
2023,1397,1159,6
2023,1397,1297,6
2023,1397,1242,6
2023,1397,1417,6
2023,1397,1211,6
2023,1397,1163,6
2023,1397,1388,6
2023,1397,1395,6
2023,1397,1321,6
2023,1397,1116,6
2023,1397,1228,6
2023,1397,1129,6
2023,1397,1113,6
2023,1397,1305,6
2023,1397,1433,6
2023,1397,1233,6
2023,1397,1213,6
2023,1397,1421,6
2023,1397,1224,6
2023,1181,1345,3
2023,1181,1266,4
2023,1181,1243,4
2023,1181,1397,2
2023,1181,1246,4
2023,1181,1277,4
2023,1181,1272,3
2023,1181,1194,3
2023,1181,1425,4
2023,1181,1344,4
2023,1181,1331,1
2023,1181,1418,2
2023,1181,1286,4
2023,1181,1436,4
2023,1181,1192,3
2023,1181,1411,3
2023,1181,1104,5
2023,1181,1112,5
2023,1181,1124,5
2023,1181,1438,5
2023,1181,1361,5
2023,1181,1166,5
2023,1181,1281,5
2023,1181,1268,5
2023,1181,1452,5
2023,1181,1429,5
2023,1181,1301,5
2023,1181,1158,5
2023,1181,1202,5
2023,1181,1364,5
2023,1181,1343,5
2023,1181,1369,5
2023,1181,1394,5
2023,1181,1222,6
2023,1181,1400,6
2023,1181,1462,6
2023,1181,1231,6
2023,1181,1274,6
2023,1181,1235,6
2023,1181,1401,6
2023,1181,1234,6
2023,1181,1120,6
2023,1181,1336,6
2023,1181,1280,6
2023,1181,1338,6
2023,1181,1179,6
2023,1181,1245,6
2023,1181,1244,6
2023,1181,1159,6
2023,1181,1297,6
2023,1181,1242,6
2023,1181,1417,6
2023,1181,1211,6
2023,1181,1163,6
2023,1181,1388,6
2023,1181,1395,6
2023,1181,1321,6
2023,1181,1116,6
2023,1181,1228,6
2023,1181,1129,6
2023,1181,1113,6
2023,1181,1305,6
2023,1181,1433,6
2023,1181,1233,6
2023,1181,1213,6
2023,1181,1421,6
2023,1181,1224,6
2023,1246,1345,4
2023,1246,1266,3
2023,1246,1243,2
2023,1246,1397,4
2023,1246,1181,4
2023,1246,1277,3
2023,1246,1272,4
2023,1246,1194,4
2023,1246,1425,3
2023,1246,1344,1
2023,1246,1331,4
2023,1246,1418,4
2023,1246,1286,2
2023,1246,1436,3
2023,1246,1192,4
2023,1246,1411,4
2023,1246,1104,5
2023,1246,1112,5
2023,1246,1124,5
2023,1246,1438,5
2023,1246,1361,5
2023,1246,1166,5
2023,1246,1281,5
2023,1246,1268,5
2023,1246,1452,5
2023,1246,1429,5
2023,1246,1301,5
2023,1246,1158,5
2023,1246,1202,5
2023,1246,1364,5
2023,1246,1343,5
2023,1246,1369,5
2023,1246,1394,5
2023,1246,1222,6
2023,1246,1400,6
2023,1246,1462,6
2023,1246,1231,6
2023,1246,1274,6
2023,1246,1235,6
2023,1246,1401,6
2023,1246,1234,6
2023,1246,1120,6
2023,1246,1336,6
2023,1246,1280,6
2023,1246,1338,6
2023,1246,1179,6
2023,1246,1245,6
2023,1246,1244,6
2023,1246,1159,6
2023,1246,1297,6
2023,1246,1242,6
2023,1246,1417,6
2023,1246,1211,6
2023,1246,1163,6
2023,1246,1388,6
2023,1246,1395,6
2023,1246,1321,6
2023,1246,1116,6
2023,1246,1228,6
2023,1246,1129,6
2023,1246,1113,6
2023,1246,1305,6
2023,1246,1433,6
2023,1246,1233,6
2023,1246,1213,6
2023,1246,1421,6
2023,1246,1224,6
2023,1277,1345,4
2023,1277,1266,2
2023,1277,1243,3
2023,1277,1397,4
2023,1277,1181,4
2023,1277,1246,3
2023,1277,1272,4
2023,1277,1194,4
2023,1277,1425,1
2023,1277,1344,3
2023,1277,1331,4
2023,1277,1418,4
2023,1277,1286,3
2023,1277,1436,2
2023,1277,1192,4
2023,1277,1411,4
2023,1277,1104,5
2023,1277,1112,5
2023,1277,1124,5
2023,1277,1438,5
2023,1277,1361,5
2023,1277,1166,5
2023,1277,1281,5
2023,1277,1268,5
2023,1277,1452,5
2023,1277,1429,5
2023,1277,1301,5
2023,1277,1158,5
2023,1277,1202,5
2023,1277,1364,5
2023,1277,1343,5
2023,1277,1369,5
2023,1277,1394,5
2023,1277,1222,6
2023,1277,1400,6
2023,1277,1462,6
2023,1277,1231,6
2023,1277,1274,6
2023,1277,1235,6
2023,1277,1401,6
2023,1277,1234,6
2023,1277,1120,6
2023,1277,1336,6
2023,1277,1280,6
2023,1277,1338,6
2023,1277,1179,6
2023,1277,1245,6
2023,1277,1244,6
2023,1277,1159,6
2023,1277,1297,6
2023,1277,1242,6
2023,1277,1417,6
2023,1277,1211,6
2023,1277,1163,6
2023,1277,1388,6
2023,1277,1395,6
2023,1277,1321,6
2023,1277,1116,6
2023,1277,1228,6
2023,1277,1129,6
2023,1277,1113,6
2023,1277,1305,6
2023,1277,1433,6
2023,1277,1233,6
2023,1277,1213,6
2023,1277,1421,6
2023,1277,1224,6
2023,1272,1345,2
2023,1272,1266,4
2023,1272,1243,4
2023,1272,1397,3
2023,1272,1181,3
2023,1272,1246,4
2023,1272,1277,4
2023,1272,1194,1
2023,1272,1425,4
2023,1272,1344,4
2023,1272,1331,3
2023,1272,1418,3
2023,1272,1286,4
2023,1272,1436,4
2023,1272,1192,2
2023,1272,1411,2
2023,1272,1104,5
2023,1272,1112,5
2023,1272,1124,5
2023,1272,1438,5
2023,1272,1361,5
2023,1272,1166,5
2023,1272,1281,5
2023,1272,1268,5
2023,1272,1452,5
2023,1272,1429,5
2023,1272,1301,5
2023,1272,1158,5
2023,1272,1202,5
2023,1272,1364,5
2023,1272,1343,5
2023,1272,1369,5
2023,1272,1394,5
2023,1272,1222,6
2023,1272,1400,6
2023,1272,1462,6
2023,1272,1231,6
2023,1272,1274,6
2023,1272,1235,6
2023,1272,1401,6
2023,1272,1234,6
2023,1272,1120,6
2023,1272,1336,6
2023,1272,1280,6
2023,1272,1338,6
2023,1272,1179,6
2023,1272,1245,6
2023,1272,1244,6
2023,1272,1159,6
2023,1272,1297,6
2023,1272,1242,6
2023,1272,1417,6
2023,1272,1211,6
2023,1272,1163,6
2023,1272,1388,6
2023,1272,1395,6
2023,1272,1321,6
2023,1272,1116,6
2023,1272,1228,6
2023,1272,1129,6
2023,1272,1113,6
2023,1272,1305,6
2023,1272,1433,6
2023,1272,1233,6
2023,1272,1213,6
2023,1272,1421,6
2023,1272,1224,6
2023,1194,1345,2
2023,1194,1266,4
2023,1194,1243,4
2023,1194,1397,3
2023,1194,1181,3
2023,1194,1246,4
2023,1194,1277,4
2023,1194,1272,1
2023,1194,1425,4
2023,1194,1344,4
2023,1194,1331,3
2023,1194,1418,3
2023,1194,1286,4
2023,1194,1436,4
2023,1194,1192,2
2023,1194,1411,2
2023,1194,1104,5
2023,1194,1112,5
2023,1194,1124,5
2023,1194,1438,5
2023,1194,1361,5
2023,1194,1166,5
2023,1194,1281,5
2023,1194,1268,5
2023,1194,1452,5
2023,1194,1429,5
2023,1194,1301,5
2023,1194,1158,5
2023,1194,1202,5
2023,1194,1364,5
2023,1194,1343,5
2023,1194,1369,5
2023,1194,1394,5
2023,1194,1222,6
2023,1194,1400,6
2023,1194,1462,6
2023,1194,1231,6
2023,1194,1274,6
2023,1194,1235,6
2023,1194,1401,6
2023,1194,1234,6
2023,1194,1120,6
2023,1194,1336,6
2023,1194,1280,6
2023,1194,1338,6
2023,1194,1179,6
2023,1194,1245,6
2023,1194,1244,6
2023,1194,1159,6
2023,1194,1297,6
2023,1194,1242,6
2023,1194,1417,6
2023,1194,1211,6
2023,1194,1163,6
2023,1194,1388,6
2023,1194,1395,6
2023,1194,1321,6
2023,1194,1116,6
2023,1194,1228,6
2023,1194,1129,6
2023,1194,1113,6
2023,1194,1305,6
2023,1194,1433,6
2023,1194,1233,6
2023,1194,1213,6
2023,1194,1421,6
2023,1194,1224,6
2023,1425,1345,4
2023,1425,1266,2
2023,1425,1243,3
2023,1425,1397,4
2023,1425,1181,4
2023,1425,1246,3
2023,1425,1277,1
2023,1425,1272,4
2023,1425,1194,4
2023,1425,1344,3
2023,1425,1331,4
2023,1425,1418,4
2023,1425,1286,3
2023,1425,1436,2
2023,1425,1192,4
2023,1425,1411,4
2023,1425,1104,5
2023,1425,1112,5
2023,1425,1124,5
2023,1425,1438,5
2023,1425,1361,5
2023,1425,1166,5
2023,1425,1281,5
2023,1425,1268,5
2023,1425,1452,5
2023,1425,1429,5
2023,1425,1301,5
2023,1425,1158,5
2023,1425,1202,5
2023,1425,1364,5
2023,1425,1343,5
2023,1425,1369,5
2023,1425,1394,5
2023,1425,1222,6
2023,1425,1400,6
2023,1425,1462,6
2023,1425,1231,6
2023,1425,1274,6
2023,1425,1235,6
2023,1425,1401,6
2023,1425,1234,6
2023,1425,1120,6
2023,1425,1336,6
2023,1425,1280,6
2023,1425,1338,6
2023,1425,1179,6
2023,1425,1245,6
2023,1425,1244,6
2023,1425,1159,6
2023,1425,1297,6
2023,1425,1242,6
2023,1425,1417,6
2023,1425,1211,6
2023,1425,1163,6
2023,1425,1388,6
2023,1425,1395,6
2023,1425,1321,6
2023,1425,1116,6
2023,1425,1228,6
2023,1425,1129,6
2023,1425,1113,6
2023,1425,1305,6
2023,1425,1433,6
2023,1425,1233,6
2023,1425,1213,6
2023,1425,1421,6
2023,1425,1224,6
2023,1344,1345,4
2023,1344,1266,3
2023,1344,1243,2
2023,1344,1397,4
2023,1344,1181,4
2023,1344,1246,1
2023,1344,1277,3
2023,1344,1272,4
2023,1344,1194,4
2023,1344,1425,3
2023,1344,1331,4
2023,1344,1418,4
2023,1344,1286,2
2023,1344,1436,3
2023,1344,1192,4
2023,1344,1411,4
2023,1344,1104,5
2023,1344,1112,5
2023,1344,1124,5
2023,1344,1438,5
2023,1344,1361,5
2023,1344,1166,5
2023,1344,1281,5
2023,1344,1268,5
2023,1344,1452,5
2023,1344,1429,5
2023,1344,1301,5
2023,1344,1158,5
2023,1344,1202,5
2023,1344,1364,5
2023,1344,1343,5
2023,1344,1369,5
2023,1344,1394,5
2023,1344,1222,6
2023,1344,1400,6
2023,1344,1462,6
2023,1344,1231,6
2023,1344,1274,6
2023,1344,1235,6
2023,1344,1401,6
2023,1344,1234,6
2023,1344,1120,6
2023,1344,1336,6
2023,1344,1280,6
2023,1344,1338,6
2023,1344,1179,6
2023,1344,1245,6
2023,1344,1244,6
2023,1344,1159,6
2023,1344,1297,6
2023,1344,1242,6
2023,1344,1417,6
2023,1344,1211,6
2023,1344,1163,6
2023,1344,1388,6
2023,1344,1395,6
2023,1344,1321,6
2023,1344,1116,6
2023,1344,1228,6
2023,1344,1129,6
2023,1344,1113,6
2023,1344,1305,6
2023,1344,1433,6
2023,1344,1233,6
2023,1344,1213,6
2023,1344,1421,6
2023,1344,1224,6
2023,1331,1345,3
2023,1331,1266,4
2023,1331,1243,4
2023,1331,1397,2
2023,1331,1181,1
2023,1331,1246,4
2023,1331,1277,4
2023,1331,1272,3
2023,1331,1194,3
2023,1331,1425,4
2023,1331,1344,4
2023,1331,1418,2
2023,1331,1286,4
2023,1331,1436,4
2023,1331,1192,3
2023,1331,1411,3
2023,1331,1104,5
2023,1331,1112,5
2023,1331,1124,5
2023,1331,1438,5
2023,1331,1361,5
2023,1331,1166,5
2023,1331,1281,5
2023,1331,1268,5
2023,1331,1452,5
2023,1331,1429,5
2023,1331,1301,5
2023,1331,1158,5
2023,1331,1202,5
2023,1331,1364,5
2023,1331,1343,5
2023,1331,1369,5
2023,1331,1394,5
2023,1331,1222,6
2023,1331,1400,6
2023,1331,1462,6
2023,1331,1231,6
2023,1331,1274,6
2023,1331,1235,6
2023,1331,1401,6
2023,1331,1234,6
2023,1331,1120,6
2023,1331,1336,6
2023,1331,1280,6
2023,1331,1338,6
2023,1331,1179,6
2023,1331,1245,6
2023,1331,1244,6
2023,1331,1159,6
2023,1331,1297,6
2023,1331,1242,6
2023,1331,1417,6
2023,1331,1211,6
2023,1331,1163,6
2023,1331,1388,6
2023,1331,1395,6
2023,1331,1321,6
2023,1331,1116,6
2023,1331,1228,6
2023,1331,1129,6
2023,1331,1113,6
2023,1331,1305,6
2023,1331,1433,6
2023,1331,1233,6
2023,1331,1213,6
2023,1331,1421,6
2023,1331,1224,6
2023,1418,1345,3
2023,1418,1266,4
2023,1418,1243,4
2023,1418,1397,1
2023,1418,1181,2
2023,1418,1246,4
2023,1418,1277,4
2023,1418,1272,3
2023,1418,1194,3
2023,1418,1425,4
2023,1418,1344,4
2023,1418,1331,2
2023,1418,1286,4
2023,1418,1436,4
2023,1418,1192,3
2023,1418,1411,3
2023,1418,1104,5
2023,1418,1112,5
2023,1418,1124,5
2023,1418,1438,5
2023,1418,1361,5
2023,1418,1166,5
2023,1418,1281,5
2023,1418,1268,5
2023,1418,1452,5
2023,1418,1429,5
2023,1418,1301,5
2023,1418,1158,5
2023,1418,1202,5
2023,1418,1364,5
2023,1418,1343,5
2023,1418,1369,5
2023,1418,1394,5
2023,1418,1222,6
2023,1418,1400,6
2023,1418,1462,6
2023,1418,1231,6
2023,1418,1274,6
2023,1418,1235,6
2023,1418,1401,6
2023,1418,1234,6
2023,1418,1120,6
2023,1418,1336,6
2023,1418,1280,6
2023,1418,1338,6
2023,1418,1179,6
2023,1418,1245,6
2023,1418,1244,6
2023,1418,1159,6
2023,1418,1297,6
2023,1418,1242,6
2023,1418,1417,6
2023,1418,1211,6
2023,1418,1163,6
2023,1418,1388,6
2023,1418,1395,6
2023,1418,1321,6
2023,1418,1116,6
2023,1418,1228,6
2023,1418,1129,6
2023,1418,1113,6
2023,1418,1305,6
2023,1418,1433,6
2023,1418,1233,6
2023,1418,1213,6
2023,1418,1421,6
2023,1418,1224,6
2023,1286,1345,4
2023,1286,1266,3
2023,1286,1243,1
2023,1286,1397,4
2023,1286,1181,4
2023,1286,1246,2
2023,1286,1277,3
2023,1286,1272,4
2023,1286,1194,4
2023,1286,1425,3
2023,1286,1344,2
2023,1286,1331,4
2023,1286,1418,4
2023,1286,1436,3
2023,1286,1192,4
2023,1286,1411,4
2023,1286,1104,5
2023,1286,1112,5
2023,1286,1124,5
2023,1286,1438,5
2023,1286,1361,5
2023,1286,1166,5
2023,1286,1281,5
2023,1286,1268,5
2023,1286,1452,5
2023,1286,1429,5
2023,1286,1301,5
2023,1286,1158,5
2023,1286,1202,5
2023,1286,1364,5
2023,1286,1343,5
2023,1286,1369,5
2023,1286,1394,5
2023,1286,1222,6
2023,1286,1400,6
2023,1286,1462,6
2023,1286,1231,6
2023,1286,1274,6
2023,1286,1235,6
2023,1286,1401,6
2023,1286,1234,6
2023,1286,1120,6
2023,1286,1336,6
2023,1286,1280,6
2023,1286,1338,6
2023,1286,1179,6
2023,1286,1245,6
2023,1286,1244,6
2023,1286,1159,6
2023,1286,1297,6
2023,1286,1242,6
2023,1286,1417,6
2023,1286,1211,6
2023,1286,1163,6
2023,1286,1388,6
2023,1286,1395,6
2023,1286,1321,6
2023,1286,1116,6
2023,1286,1228,6
2023,1286,1129,6
2023,1286,1113,6
2023,1286,1305,6
2023,1286,1433,6
2023,1286,1233,6
2023,1286,1213,6
2023,1286,1421,6
2023,1286,1224,6
2023,1436,1345,4
2023,1436,1266,1
2023,1436,1243,3
2023,1436,1397,4
2023,1436,1181,4
2023,1436,1246,3
2023,1436,1277,2
2023,1436,1272,4
2023,1436,1194,4
2023,1436,1425,2
2023,1436,1344,3
2023,1436,1331,4
2023,1436,1418,4
2023,1436,1286,3
2023,1436,1192,4
2023,1436,1411,4
2023,1436,1104,5
2023,1436,1112,5
2023,1436,1124,5
2023,1436,1438,5
2023,1436,1361,5
2023,1436,1166,5
2023,1436,1281,5
2023,1436,1268,5
2023,1436,1452,5
2023,1436,1429,5
2023,1436,1301,5
2023,1436,1158,5
2023,1436,1202,5
2023,1436,1364,5
2023,1436,1343,5
2023,1436,1369,5
2023,1436,1394,5
2023,1436,1222,6
2023,1436,1400,6
2023,1436,1462,6
2023,1436,1231,6
2023,1436,1274,6
2023,1436,1235,6
2023,1436,1401,6
2023,1436,1234,6
2023,1436,1120,6
2023,1436,1336,6
2023,1436,1280,6
2023,1436,1338,6
2023,1436,1179,6
2023,1436,1245,6
2023,1436,1244,6
2023,1436,1159,6
2023,1436,1297,6
2023,1436,1242,6
2023,1436,1417,6
2023,1436,1211,6
2023,1436,1163,6
2023,1436,1388,6
2023,1436,1395,6
2023,1436,1321,6
2023,1436,1116,6
2023,1436,1228,6
2023,1436,1129,6
2023,1436,1113,6
2023,1436,1305,6
2023,1436,1433,6
2023,1436,1233,6
2023,1436,1213,6
2023,1436,1421,6
2023,1436,1224,6
2023,1192,1345,1
2023,1192,1266,4
2023,1192,1243,4
2023,1192,1397,3
2023,1192,1181,3
2023,1192,1246,4
2023,1192,1277,4
2023,1192,1272,2
2023,1192,1194,2
2023,1192,1425,4
2023,1192,1344,4
2023,1192,1331,3
2023,1192,1418,3
2023,1192,1286,4
2023,1192,1436,4
2023,1192,1411,0
2023,1192,1104,5
2023,1192,1112,5
2023,1192,1124,5
2023,1192,1438,5
2023,1192,1361,5
2023,1192,1166,5
2023,1192,1281,5
2023,1192,1268,5
2023,1192,1452,5
2023,1192,1429,5
2023,1192,1301,5
2023,1192,1158,5
2023,1192,1202,5
2023,1192,1364,5
2023,1192,1343,5
2023,1192,1369,5
2023,1192,1394,5
2023,1192,1222,6
2023,1192,1400,6
2023,1192,1462,6
2023,1192,1231,6
2023,1192,1274,6
2023,1192,1235,6
2023,1192,1401,6
2023,1192,1234,6
2023,1192,1120,6
2023,1192,1336,6
2023,1192,1280,6
2023,1192,1338,6
2023,1192,1179,6
2023,1192,1245,6
