Season,TeamID,G1,G2,G3,G4,G5
2002,1362,L,W,L,L,L
2002,1250,L,W,L,L,L
2002,1322,L,L,W,L,W
2002,1399,L,W,W,W,W
2002,1456,L,L,L,L,W
2002,1388,L,W,L,W,L
2002,1251,L,W,L,L,L
2002,1447,L,W,L,W,W
2002,1421,L,L,L,W,W
2002,3359,L,L,L,L,L
2002,3267,L,W,L,L,W
2002,3421,L,L,L,L,L
2002,3410,L,W,L,L,L
2002,3197,L,W,L,W,L
2002,3460,L,L,W,L,W
2002,3317,L,W,W,W,W
2002,3442,L,W,W,W,W
2002,3107,L,L,L,L,L
2002,3129,L,W,L,L,W
2002,3318,L,W,L,L,L
2002,3422,L,W,W,L,W
2002,3187,L,W,L,L,L
2002,3298,L,L,W,W,W
2002,3170,L,L,L,L,L
2002,3119,L,W,W,L,L
2002,3102,L,L,L,L,L
2002,3412,L,W,W,L,W
2002,3189,L,L,W,L,W
2002,3324,W,W,W,L,L
2002,3233,L,W,L,L,W
2002,3216,W,W,W,W,L
2002,3192,L,L,L,L,L
2002,3269,L,W,W,W,W
2002,3122,W,W,W,L,L
2002,3225,L,L,W,L,W
2002,3162,W,L,L,L,L
2002,3183,L,L,W,L,W
2002,3205,L,L,L,L,L
2002,3210,L,W,L,L,L
2002,3276,L,W,L,W,L
2002,3103,L,L,L,L,L
2002,3385,L,L,L,L,L
2002,3105,L,L,L,L,W
2002,3282,L,L,L,L,L
2002,3387,L,W,W,L,L
2002,3369,L,W,W,W,W
2002,3398,L,L,L,L,L
2002,3347,L,L,L,W,W
2002,3356,L,L,L,W,W
2002,3272,L,L,L,L,L
2002,3288,L,L,L,L,L
2002,3211,L,L,L,L,L
2002,3289,L,L,L,L,L
2002,3406,L,L,L,L,L
2002,3220,L,L,W,L,W
2002,3275,L,W,W,W,W
2002,3250,L,L,W,L,L
2002,3373,L,W,W,W,W
2002,3148,L,L,L,L,L
2002,3142,L,W,L,W,W
2002,3443,L,W,W,L,L
2002,3299,L,W,L,W,L
2002,3127,L,W,L,L,W
2002,3202,L,W,W,W,L
2002,3354,L,W,W,W,L
2002,3310,L,W,W,W,L
2002,3425,L,W,L,W,L
2002,3231,W,W,W,W,W
2002,3358,W,L,L,L,L
2002,3151,W,W,W,W,W
2002,3279,L,L,L,L,L
2002,3219,L,W,L,L,W
2002,3426,L,W,L,W,L
2002,3251,W,W,W,W,W
2002,3433,L,L,L,W,W
2002,3168,L,L,L,W,L
2002,3382,L,L,L,L,W
2002,3336,L,W,W,W,L
2002,3214,L,W,W,L,L
2002,3350,L,W,W,W,L
2002,3286,L,W,W,W,L
2002,3415,L,W,L,W,L
2002,3291,L,W,L,W,L
2002,3338,L,W,L,L,L
2002,3248,L,L,L,L,L
2002,3232,L,L,L,L,W
2002,1103,L,W,L,L,L
2002,1113,L,L,L,L,W
2002,1140,L,L,L,W,W
2002,1155,L,L,W,L,L
2002,1159,L,W,W,L,W
2002,1160,L,W,L,W,L
2002,1191,L,L,W,W,L
2002,1206,L,W,W,W,L
2002,1220,L,W,W,L,L
2002,1248,L,W,L,W,W
2002,1261,L,W,W,W,W
2002,1266,L,W,W,W,L
2002,1278,L,W,L,W,W
2002,1280,W,W,W,W,W
2002,1282,L,W,W,W,W
2002,1284,L,W,W,W,L
2002,1305,L,W,L,W,L
2002,1308,L,W,L,L,W
2002,1334,L,W,W,W,W
2002,1337,L,W,W,W,W
2002,1339,L,L,L,L,W
2002,1340,L,W,W,W,W
2002,1379,W,L,W,W,L
2002,1385,L,W,L,W,L
2002,1390,L,W,W,L,L
2002,1406,L,W,W,L,L
2002,1412,L,L,W,W,L
2002,1418,L,W,W,W,W
2002,1420,L,W,W,W,W
2002,1424,L,W,W,W,W
2002,1429,L,W,W,L,L
2002,1439,L,W,W,L,W
2002,1449,L,W,L,W,W
2002,1460,L,W,W,W,L
2002,1462,W,W,W,W,W
2002,3113,W,W,W,L,W
2002,3116,L,W,W,W,L
2002,3132,L,W,W,L,L
2002,3135,L,L,L,L,L
2002,3144,L,L,W,W,L
2002,3171,L,W,W,W,W
2002,3177,L,L,L,L,W
2002,3180,L,W,W,L,L
2002,3182,L,W,L,L,W
2002,3185,L,W,W,L,W
2002,3201,L,L,L,L,L
2002,3203,L,L,W,W,W
2002,3217,W,W,W,W,W
2002,3218,L,W,W,W,W
2002,3235,L,W,W,L,W
2002,3246,L,W,L,L,L
2002,3260,L,W,L,W,W
2002,3277,L,W,L,L,W
2002,3278,L,L,W,L,W
2002,3309,L,W,L,L,W
2002,3320,L,W,W,L,L
2002,3340,L,W,L,L,L
2002,3349,L,W,W,W,W
2002,3357,L,W,L,W,W
2002,3365,L,W,W,W,W
2002,3374,L,W,W,W,L
2002,3378,W,L,L,W,L
2002,3383,L,L,L,W,L
2002,3392,L,W,W,L,L
2002,3393,L,W,W,W,W
2002,3411,L,L,L,W,L
2002,3414,L,L,L,L,L
2002,3441,L,W,W,W,L
2002,3444,L,W,L,L,W
2002,3453,W,W,W,W,L
2002,1233,L,L,W,W,W
2002,1400,L,W,W,W,L
2002,1372,L,L,W,W,W
2002,1360,L,W,W,L,W
2002,1289,L,L,L,W,L
2002,1254,L,W,W,L,L
2002,1115,L,L,L,L,L
2002,1464,L,W,L,L,L
2002,1310,L,W,W,W,L
2002,1194,W,W,W,W,W
2002,1256,L,W,W,W,W
2002,1107,L,L,W,L,L
2002,1226,L,L,L,L,W
2002,1144,L,L,L,W,W
2002,1260,L,W,W,L,W
2002,1110,L,W,W,L,W
2002,1311,W,L,L,L,L
2002,1453,L,W,W,L,W
2002,1351,L,L,W,W,W
2002,1169,L,W,W,W,W
2002,1426,W,L,L,L,L
2002,1122,L,W,W,L,L
2002,1365,L,L,W,W,W
2002,1168,W,L,L,L,L
2002,1415,L,L,L,L,L
2002,1129,L,W,W,L,W
2002,1419,L,W,W,W,L
2002,1238,L,L,L,W,W
2002,1392,L,W,L,W,L
2002,1307,L,L,L,W,W
2002,1164,L,W,W,W,L
2002,1185,L,L,L,L,W
2002,1270,W,W,W,W,W
2002,1259,L,W,L,W,L
2002,1275,L,W,L,W,L
2002,1458,L,W,W,W,W
2002,1291,L,L,L,L,L
2002,1384,L,L,L,W,L
2002,1157,L,L,L,L,W
2002,3389,W,W,W,W,L
2002,3419,L,L,L,W,L
2002,3165,L,L,L,L,W
2002,3464,L,W,L,L,L
2002,3200,L,W,L,L,L
2002,3423,L,W,W,L,W
2002,3159,L,W,W,W,L
2002,3117,L,L,W,W,W
2002,3284,L,L,W,W,L
2002,3156,L,W,L,W,L
2002,3175,L,L,L,L,L
2002,3447,L,W,W,W,L
2002,3450,L,L,L,L,L
2002,3266,L,L,L,L,L
2002,3138,L,L,L,L,L
2002,3139,L,W,L,L,W
2002,3311,W,L,L,L,L
2002,3252,W,W,W,W,W
2002,3401,L,L,L,L,W
2002,3394,W,W,L,W,W
2002,3428,L,W,W,L,W
2002,3204,L,W,L,W,W
2002,3131,L,W,L,W,W
2002,3247,L,L,L,W,W
2002,3351,L,L,L,L,L
2002,3253,L,W,W,L,L
2002,3270,L,L,W,L,L
2002,3362,L,W,W,W,W
2002,3126,L,W,L,W,W
2002,3186,L,W,L,W,W
2002,3332,L,W,W,L,W
2002,1130,L,W,W,L,W
2002,1166,W,W,W,L,W
2002,1173,L,W,W,W,L
2002,1182,L,L,L,L,W
2002,1227,W,W,W,L,L
2002,1231,L,W,W,L,L
2002,1247,L,W,W,L,L
2002,1257,L,W,W,W,L
2002,1274,L,W,W,W,L
2002,1326,W,W,W,W,L
2002,1374,L,L,W,L,W
2002,3112,L,W,L,W,W
2002,3125,L,W,L,L,L
2002,3143,L,L,L,L,W
2002,3199,L,L,L,L,W
2002,3208,L,W,L,W,W
2002,3222,L,W,W,W,W
2002,3268,L,W,L,L,L
2002,3274,L,W,W,L,W
2002,3296,L,W,W,W,W
2002,3323,L,L,W,W,W
2002,3326,L,W,W,W,L
2002,3346,L,W,W,W,W
2002,3405,L,L,W,L,W
2002,3458,L,W,W,L,L
2002,3461,L,W,L,L,W
2002,1176,L,L,L,L,W
2002,1331,L,W,L,W,W
2002,1240,L,W,L,W,W
2002,1405,L,W,W,W,W
2002,1285,W,W,W,L,W
2002,1232,L,L,L,L,W
2002,1375,L,L,W,L,L
2002,1152,L,L,L,L,L
2002,1457,W,W,W,W,W
2002,1190,L,W,W,W,W
2002,1336,L,L,L,L,L
2002,3337,W,W,W,L,W
2002,3407,L,W,W,W,L
2002,3360,L,W,L,L,L
2002,3388,L,W,L,W,W
2002,3263,L,L,W,W,L
2002,3254,L,W,W,L,W
2002,3427,L,W,W,W,W
2002,3190,L,L,L,L,W
2002,3178,L,W,W,W,L
2002,3321,L,L,L,L,L
2002,3239,L,L,W,L,L
2002,3166,W,W,W,W,W
2002,3404,L,W,L,L,L
2002,3434,L,W,W,W,W
2002,3325,L,W,L,L,L
2002,3463,L,L,W,W,W
2002,3353,L,W,L,L,W
2002,3457,L,W,W,W,W
2002,1123,L,W,W,L,W
2002,1133,L,W,L,L,L
2002,1163,W,W,W,W,W
2002,1181,W,W,W,W,L
2002,1235,L,L,L,W,L
2002,1239,L,W,L,L,W
2002,1335,W,W,W,W,W
2002,1357,L,L,W,L,W
2002,1378,L,W,L,W,L
2002,1401,L,L,L,L,L
2002,1409,L,W,W,W,W
2002,1410,L,W,L,L,L
2002,1417,L,L,W,W,L
2002,1422,L,W,W,W,W
2002,1431,L,L,L,L,W
2002,3240,L,W,L,L,W
2002,3271,L,W,L,W,L
2002,3319,L,W,W,W,W
2002,3448,L,W,W,L,L
2002,3454,L,L,W,W,W
2002,1242,L,W,W,W,W
2002,1391,L,L,W,L,L
2002,1207,L,W,W,W,W
2002,1416,L,W,L,W,W
2002,1183,L,L,W,L,L
2002,1380,L,L,L,L,W
2002,1411,L,W,W,L,W
2002,1108,W,W,W,W,W
2002,1138,L,L,L,W,L
2002,1387,L,W,W,W,W
2002,1212,L,L,L,L,W
2002,1402,L,W,L,W,W
2002,1222,L,W,W,W,L
2002,3228,L,L,L,L,W
2002,3375,L,L,L,L,L
2002,3290,L,L,L,W,L
2002,3293,L,L,L,W,L
2002,3381,L,W,W,L,L
2002,3173,L,W,L,L,L
2002,3169,L,L,L,L,L
2002,3229,W,L,L,L,L
2002,1119,L,W,L,L,W
2002,1126,L,W,W,L,W
2002,1161,L,W,L,W,L
2002,1304,L,L,W,L,W
2002,1382,L,W,L,L,L
2002,1408,L,W,L,L,L
2002,1428,L,W,L,W,L
2002,1442,L,L,L,L,L
2002,3128,L,L,W,L,L
2002,3149,W,L,W,L,L
2002,3153,W,W,W,W,W
2002,3234,L,W,W,L,W
2002,3249,L,W,L,W,L
2002,3257,L,W,L,W,L
2002,3261,L,W,W,L,W
2002,3264,L,W,W,W,W
2002,3363,L,W,W,W,W
2002,3400,L,W,W,W,W
2002,3455,L,W,W,L,W
2002,1450,W,L,L,L,L
2002,1376,L,W,W,L,L
2002,1241,L,W,L,L,W
2002,1352,L,L,L,W,W
2002,1249,L,W,W,L,L
2002,1381,L,W,L,W,L
2002,1354,L,W,W,W,W
2002,1147,L,W,L,L,W
2002,1348,L,W,L,L,L
2002,1184,L,L,L,L,L
2002,3147,L,L,L,W,W
2002,3352,W,L,L,L,L
2002,3391,L,W,W,L,W
2002,3242,L,L,L,L,L
2002,3152,L,W,W,W,L
2002,3212,L,W,W,L,W
2002,3368,L,W,L,W,W
2002,3141,L,L,L,L,L
2002,3379,L,W,L,L,L
2002,3329,L,W,W,L,W
2002,1117,L,W,W,L,L
2002,1124,L,L,L,L,L
2002,1292,L,W,L,W,L
2002,1437,L,W,W,W,L
2002,3273,L,W,L,W,W
2002,3409,L,W,L,L,W
2002,1141,L,W,L,L,L
2002,1204,L,W,W,W,L
2002,1454,L,W,L,L,W
2002,3431,L,L,L,L,L
2002,1333,L,L,W,L,W
2002,1151,L,W,L,L,W
2002,3174,L,W,W,W,W
2002,3402,L,L,L,W,L
2002,1245,W,W,W,W,W
2002,1154,L,W,W,W,L
2002,3418,L,L,W,L,L
2002,3194,L,W,W,W,L
2002,3115,W,L,L,L,W
2002,1364,W,W,W,W,W
2002,1398,L,L,L,W,W
2002,3108,L,W,W,L,W
2002,3164,L,W,W,W,W
2002,3209,W,W,W,W,W
2002,3287,L,W,W,W,W
2002,1225,L,L,L,L,W
2002,1209,L,W,W,W,W
2002,1441,L,L,W,L,L
2002,1105,L,W,W,W,L
2002,1287,L,W,W,W,W
2002,1296,L,L,W,W,L
2002,1368,L,L,L,L,L
2002,1369,L,L,W,L,W
2002,1293,W,W,W,L,W
2002,3238,L,W,L,W,W
2002,3322,L,W,W,W,L
2002,1325,L,W,L,L,W
2002,3157,L,W,W,W,L
2002,1440,L,W,L,L,L
2002,3245,W,W,W,W,W
2002,3106,L,W,W,W,W
2002,3341,L,L,L,L,L
2003,3256,W,W,W,W,W
2003,3397,L,W,W,W,W
2003,3403,L,W,W,W,L
2003,3328,L,W,L,W,W
2003,1104,L,L,W,W,L
2003,1272,L,W,W,W,W
2003,1328,W,W,W,L,W
2003,1393,L,W,W,W,W
2003,1266,L,W,W,W,W
2003,1296,L,W,W,L,L
2003,1400,L,W,W,W,W
2003,1458,L,W,W,W,W
2003,3161,L,W,W,W,W
2003,3210,L,W,W,W,W
2003,3243,L,W,L,W,W
2003,3280,L,W,W,W,W
2003,3336,L,W,W,L,W
2003,3373,L,W,W,W,W
2003,3409,L,W,L,L,L
2003,3425,L,W,W,L,L
2003,1437,L,L,L,L,L
2003,1457,L,W,W,W,W
2003,1208,W,W,L,W,W
2003,1186,L,W,L,L,W
2003,3362,L,W,W,L,W
2003,3150,L,W,W,W,W
2003,3123,L,W,W,L,W
2003,3375,L,W,W,W,L
2003,3137,L,W,W,L,L
2003,3393,L,L,W,L,W
2003,3283,W,W,W,W,W
2003,3319,L,W,L,L,W
2003,1161,W,W,W,L,W
2003,1194,L,L,L,L,L
2003,1236,L,W,W,W,L
2003,1156,L,L,L,L,L
2003,1166,W,W,W,W,L
2003,1202,L,W,W,W,W
2003,1237,W,W,W,W,W
2003,1323,L,W,L,L,L
2003,1426,L,W,W,W,W
2003,1106,L,W,L,W,L
2003,1135,W,W,W,L,W
2003,1125,L,W,W,W,L
2003,1183,L,L,W,W,W
2003,1314,L,W,W,L,W
2003,1353,L,L,W,L,L
2003,1390,L,W,L,W,W
2003,1462,L,W,W,W,W
2003,1129,L,W,L,W,L
2003,1336,L,W,L,L,L
2003,1162,L,L,L,L,L
2003,1131,L,W,W,W,W
2003,1389,L,W,L,L,W
2003,1196,L,L,L,W,W
2003,1242,L,W,W,W,W
2003,1422,L,L,L,L,L
2003,1256,L,L,L,L,L
2003,1221,W,W,W,W,W
2003,1447,W,W,W,L,L
2003,1304,L,L,L,W,W
2003,1147,W,L,L,W,L
2003,1113,L,W,W,L,L
2003,1116,L,L,L,W,W
2003,1117,L,W,L,W,L
2003,1120,L,W,L,W,L
2003,1122,W,W,W,W,W
2003,1123,L,L,L,L,W
2003,1133,L,W,L,W,L
2003,1139,L,W,W,W,W
2003,1140,L,W,W,W,W
2003,1141,W,W,W,W,W
2003,1148,L,L,W,L,W
2003,1150,L,L,L,W,W
2003,1151,L,W,W,W,L
2003,1157,L,L,L,W,L
2003,1158,L,W,W,W,L
2003,1160,L,W,W,W,W
2003,1165,L,L,L,W,L
2003,1179,L,L,L,W,W
2003,1187,L,L,L,L,L
2003,1191,L,W,W,L,L
2003,1200,L,L,L,L,L
2003,1207,L,W,L,W,L
2003,1211,L,W,W,W,W
2003,1217,L,L,W,L,L
2003,1218,L,W,W,W,L
2003,1219,L,L,W,L,L
2003,1232,L,W,L,L,L
2003,1241,L,W,L,W,W
2003,1247,L,W,L,L,W
2003,1250,L,L,L,L,W
2003,1258,L,W,L,L,L
2003,1261,L,W,W,W,W
2003,1265,L,W,L,W,W
2003,1267,L,W,W,L,L
2003,1277,L,W,W,W,W
2003,1281,L,W,W,W,L
2003,1298,L,W,W,L,L
2003,1301,L,W,W,L,W
2003,1308,L,W,W,W,W
2003,1317,L,L,L,L,L
2003,1320,L,L,W,W,W
2003,1321,L,W,L,L,W
2003,1329,L,W,L,L,L
2003,1340,L,W,L,L,L
2003,1343,L,W,W,L,W
2003,1345,L,W,L,W,L
2003,1348,L,W,W,W,L
2003,1349,L,W,L,W,W
2003,1350,L,W,W,L,W
2003,1352,W,L,W,L,W
2003,1365,L,L,L,W,L
2003,1373,L,W,W,W,W
2003,1375,L,W,W,L,L
2003,1379,L,W,L,W,L
2003,1382,L,W,L,W,L
2003,1384,L,L,W,L,W
2003,1394,W,L,W,W,W
2003,1395,W,L,L,L,L
2003,1397,L,W,W,L,L
2003,1403,L,W,W,L,L
2003,1404,L,L,W,L,L
2003,1412,L,W,W,W,L
2003,1425,L,W,W,W,L
2003,1427,W,W,L,L,W
2003,1428,L,W,W,L,W
2003,1435,L,W,L,L,L
2003,1436,W,W,W,W,L
2003,1438,L,W,L,L,L
2003,1451,W,W,W,W,W
2003,1452,L,W,L,L,L
2003,3104,L,L,W,L,W
2003,3108,L,W,L,W,L
2003,3113,L,L,W,L,L
2003,3120,L,W,L,L,L
2003,3124,L,W,W,W,L
2003,3133,L,L,L,W,W
2003,3138,L,W,L,W,W
2003,3140,L,W,W,L,W
2003,3144,L,L,L,L,W
2003,3145,L,W,W,W,W
2003,3149,L,L,L,L,W
2003,3160,L,W,W,L,W
2003,3163,L,W,W,W,W
2003,3164,L,W,W,W,L
2003,3171,W,L,W,W,L
2003,3181,W,W,W,W,W
2003,3184,L,L,L,L,L
2003,3185,L,W,L,W,W
2003,3196,L,L,W,L,L
2003,3199,L,W,L,L,L
2003,3200,L,L,L,L,W
2003,3203,W,W,W,W,W
2003,3204,L,W,W,L,W
2003,3206,L,W,W,W,W
2003,3207,L,L,W,L,L
2003,3208,L,W,L,W,L
2003,3209,W,W,W,W,W
2003,3214,W,W,W,W,W
2003,3217,W,W,W,W,W
2003,3221,W,W,W,W,W
2003,3227,L,W,W,W,W
2003,3228,L,L,W,W,W
2003,3231,L,W,W,L,L
2003,3232,L,W,W,W,L
2003,3251,W,W,W,W,W
2003,3261,W,W,W,L,W
2003,3267,L,W,L,W,W
2003,3268,L,L,L,L,W
2003,3269,L,W,W,L,L
2003,3272,L,W,L,L,L
2003,3274,L,W,W,W,L
2003,3276,L,W,L,L,W
2003,3286,L,W,W,W,L
2003,3290,L,L,L,L,W
2003,3296,L,L,W,L,L
2003,3304,L,L,L,L,L
2003,3306,L,W,L,W,W
2003,3311,L,L,L,L,L
2003,3314,L,W,W,L,W
2003,3317,L,W,W,L,W
2003,3318,L,L,L,L,L
2003,3320,L,W,W,W,W
2003,3324,L,W,W,W,W
2003,3326,L,W,W,W,W
2003,3331,L,L,L,L,W
2003,3332,L,L,W,L,W
2003,3338,L,W,L,L,L
2003,3340,L,W,L,W,W
2003,3344,L,L,L,L,L
2003,3345,W,W,W,W,W
2003,3348,L,W,W,W,L
2003,3350,L,W,L,L,W
2003,3358,W,L,L,L,L
2003,3361,L,L,L,L,W
2003,3364,W,W,W,W,W
2003,3365,L,W,W,W,L
2003,3371,L,W,L,L,W
2003,3374,L,W,W,L,W
2003,3376,L,W,W,W,W
2003,3381,L,L,L,L,L
2003,3382,L,L,L,L,L
2003,3387,L,W,W,W,L
2003,3390,W,W,W,W,L
2003,3395,W,W,W,W,W
2003,3396,L,W,W,W,W
2003,3399,L,W,W,L,L
2003,3408,L,L,W,W,W
2003,3416,L,W,W,W,W
2003,3431,L,L,L,L,L
2003,3433,L,W,L,L,L
2003,3436,L,W,W,L,W
2003,3437,W,W,W,W,L
2003,3438,L,W,W,W,W
2003,3439,L,W,W,W,W
2003,3441,L,W,W,W,W
2003,3448,L,L,W,L,W
2003,3449,L,W,W,W,L
2003,3451,W,W,W,L,W
2003,3452,L,L,L,W,W
2003,3461,L,L,W,L,W
2003,3462,L,W,W,L,W
2003,3464,L,L,L,L,W
2003,1287,L,W,L,W,W
2003,1238,L,W,W,L,L
2003,1369,L,W,L,L,W
2003,1459,L,W,W,L,L
2003,1240,L,W,W,W,W
2003,1337,L,L,W,W,L
2003,1405,L,W,W,L,W
2003,1206,L,W,W,L,L
2003,1253,L,L,L,L,W
2003,1359,L,L,W,W,W
2003,1441,L,L,W,L,L
2003,1149,L,W,W,L,L
2003,1142,L,W,W,L,W
2003,1138,L,W,L,L,L
2003,1292,L,W,W,L,W
2003,1227,L,W,W,W,W
2003,1456,L,L,W,L,L
2003,1212,L,L,W,W,W
2003,1220,L,W,L,W,L
2003,1193,L,W,W,W,W
2003,1114,L,W,W,L,W
2003,1319,L,W,W,L,L
2003,1464,L,W,L,L,L
2003,1174,L,W,W,L,W
2003,1171,L,L,W,W,L
2003,1260,L,W,L,W,W
2003,1311,L,L,L,L,L
2003,1159,L,W,W,W,W
2003,1164,L,W,W,L,L
2003,1310,L,W,W,W,W
2003,1421,W,W,W,L,L
2003,1110,L,W,W,W,W
2003,1416,L,W,W,W,L
2003,1291,W,L,L,L,L
2003,1410,L,L,W,L,W
2003,1283,L,W,W,L,L
2003,1285,L,L,W,W,W
2003,1271,L,W,L,L,W
2003,1137,L,W,L,L,W
2003,1414,L,W,W,L,W
2003,1463,W,W,L,L,W
2003,1169,L,W,L,W,W
2003,1444,L,W,W,W,W
2003,1275,L,L,L,L,W
2003,1318,L,W,L,W,L
2003,1408,L,W,W,L,L
2003,1347,L,W,W,W,L
2003,1282,L,W,W,L,W
2003,1334,L,L,L,W,L
2003,1107,L,L,L,L,L
2003,1380,L,L,L,W,L
2003,1108,L,W,W,L,L
2003,1439,L,L,W,L,L
2003,1224,L,W,W,L,L
2003,1168,L,W,L,L,W
2003,1358,W,W,W,W,L
2003,1205,L,L,L,L,W
2003,1423,W,W,W,W,W
2003,1387,L,W,W,W,W
2003,1128,W,W,W,W,W
2003,1415,L,L,L,L,W
2003,1226,L,W,W,L,W
2003,1381,L,W,L,L,W
2003,1368,W,L,W,W,L
2003,1185,L,L,W,L,W
2003,1180,L,W,W,L,W
2003,1254,L,L,W,L,L
2003,1364,L,W,W,W,W
2003,1175,L,W,W,W,W
2003,3359,W,L,L,L,W
2003,3402,W,W,W,W,W
2003,3152,L,W,L,W,L
2003,3407,L,L,W,L,W
2003,3222,L,W,W,W,L
2003,3343,L,L,L,L,W
2003,3139,L,W,L,L,L
2003,3385,L,L,L,L,L
2003,3400,W,W,W,W,W
2003,3111,L,L,L,L,W
2003,3391,L,L,W,L,W
2003,3158,L,W,L,L,L
2003,3349,L,W,W,W,W
2003,3460,L,L,L,W,W
2003,3165,L,W,L,L,W
2003,3263,L,W,W,W,W
2003,3187,L,L,L,W,W
2003,3127,L,W,L,L,W
2003,3197,L,W,L,W,W
2003,3249,L,L,L,L,L
2003,3106,W,W,W,L,L
2003,3135,L,W,W,L,L
2003,3224,L,W,L,L,W
2003,3194,L,W,W,L,W
2003,3216,L,W,L,L,L
2003,3159,L,L,W,L,W
2003,3151,W,W,W,W,W
2003,3198,L,W,W,W,L
2003,3379,L,W,W,L,L
2003,3389,L,L,L,L,W
2003,3321,L,L,L,W,L
2003,3453,W,W,W,W,W
2003,3459,L,L,L,L,L
2003,3103,L,L,L,L,L
2003,3288,L,L,L,L,L
2003,3112,L,W,W,W,W
2003,3110,L,W,W,W,W
2003,3259,L,L,L,L,L
2003,3357,L,W,L,W,W
2003,3122,W,W,W,W,W
2003,3378,L,L,L,W,W
2003,3166,L,W,L,W,W
2003,3153,L,W,W,L,W
2003,3339,L,L,W,L,L
2003,3114,L,L,L,L,L
2003,3458,L,L,L,L,L
2003,3212,L,W,W,W,W
2003,3264,W,W,W,W,L
2003,3418,L,W,W,W,L
2003,3172,L,W,W,W,L
2003,3427,L,W,W,W,W
2003,3148,W,L,L,L,W
2003,3334,L,W,W,W,W
2003,3282,L,W,W,W,W
2003,3178,L,W,W,L,W
2003,3182,L,W,L,L,W
2003,3329,L,W,L,L,W
2003,3211,L,W,W,W,L
2003,3193,L,W,W,W,L
2003,3352,L,L,L,L,L
2003,3169,L,L,L,L,L
2003,3298,L,W,W,L,L
2003,3454,L,W,W,L,W
2003,3245,L,W,W,W,L
2003,3174,L,W,W,W,W
2003,3183,L,L,W,L,L
2003,3147,L,L,L,L,L
2003,3305,L,L,L,L,L
2003,3301,L,L,L,W,L
2003,3250,L,L,L,L,W
2003,3192,W,L,W,L,L
2003,3107,L,L,L,L,L
2003,3392,L,L,W,L,W
2003,3240,L,W,L,L,W
2003,3155,L,W,L,L,L
2003,3415,L,L,W,L,W
2003,3173,L,L,W,L,L
2003,3353,L,L,W,W,W
2003,3428,L,W,W,L,W
2003,3335,W,W,W,L,W
2003,3190,L,W,L,L,L
2003,3241,L,W,L,L,W
2003,3284,L,W,W,L,L
2003,3176,L,L,L,L,L
2003,3299,L,W,L,L,L
2003,3463,L,L,W,L,W
2003,3386,L,W,W,W,W
2003,3330,W,W,W,W,W
2003,3422,L,W,W,L,W
2003,3205,W,L,W,L,L
2003,3247,L,W,W,L,L
2003,3129,L,W,L,L,L
2003,3225,L,W,L,L,W
2003,3291,L,L,W,L,L
2003,3450,L,L,W,L,L
2003,3337,W,W,L,W,W
2003,3132,L,W,L,L,W
2003,1112,L,W,W,W,W
2003,1124,L,W,L,L,L
2003,1127,L,L,W,W,W
2003,1143,L,W,L,W,L
2003,1145,L,W,L,L,W
2003,1153,L,L,W,L,W
2003,1163,L,W,W,W,L
2003,1177,L,W,W,L,L
2003,1178,L,W,W,W,W
2003,1181,W,W,W,L,W
2003,1198,L,W,L,L,L
2003,1209,L,W,W,W,L
2003,1210,L,W,W,L,L
2003,1225,L,L,W,W,L
2003,1233,L,W,L,W,L
2003,1257,W,W,W,W,L
2003,1259,L,L,L,L,L
2003,1273,L,W,W,W,W
2003,1274,L,L,W,L,L
2003,1335,W,W,W,W,W
2003,1338,W,W,W,W,W
2003,1341,L,W,W,W,W
2003,1344,L,W,W,W,L
2003,1351,L,L,L,L,W
2003,1360,W,W,L,W,W
2003,1371,L,W,L,L,W
2003,1386,L,W,W,L,W
2003,1392,L,L,W,L,L
2003,1409,W,W,W,W,W
2003,1418,L,L,W,W,L
2003,1420,W,L,L,L,L
2003,1429,W,W,W,W,W
2003,1440,L,W,W,L,W
2003,1442,L,L,L,L,L
2003,1450,L,L,W,W,L
2003,1453,L,L,L,W,L
2003,1455,L,W,L,W,L
2003,1460,L,W,L,L,L
2003,1461,L,L,L,W,L
2003,3116,L,W,W,L,L
2003,3117,L,W,W,L,L
2003,3125,L,W,L,W,W
2003,3162,W,L,L,L,L
2003,3177,L,W,W,W,L
2003,3218,L,W,W,W,L
2003,3220,L,W,L,L,L
2003,3234,L,W,W,L,L
2003,3275,L,W,W,L,W
2003,3277,L,W,W,L,L
2003,3278,L,W,W,W,W
2003,3281,L,W,W,L,L
2003,3287,L,L,W,W,W
2003,3346,L,W,L,L,W
2003,3347,L,L,W,W,L
2003,3360,L,W,W,L,L
2003,3394,W,W,W,L,W
2003,3405,L,W,W,L,W
2003,3411,L,L,L,L,L
2003,3420,L,W,W,L,W
2003,3423,L,L,W,W,W
2003,3424,L,W,L,W,W
2003,3435,L,W,W,W,L
2003,3443,W,W,W,W,W
2003,3444,W,W,W,W,W
2003,3456,L,L,W,L,L
2003,1443,W,W,W,W,W
2003,1248,L,W,L,L,W
2003,1243,L,W,L,L,L
2003,1307,L,L,L,W,L
2003,1126,L,W,L,L,L
2003,1399,L,W,W,W,W
2003,1346,L,W,L,W,W
2003,1132,L,W,L,W,W
2003,1119,L,L,L,L,L
2003,1361,L,L,L,W,W
2003,1289,L,W,L,L,L
2003,1299,L,L,W,L,L
2003,1115,L,W,L,L,W
2003,1333,L,L,L,W,L
2003,1252,L,W,L,L,W
